"Filename","Segment","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function","pronoun","ppron","i","we","you_total","you_sing","you_plur","you_formal","other","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achiev","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","SMOG.de","MSTTR","exp_relate","exp_body","exp_imperson","exp_affect","exp_space","exp_drives","exp_concerns","exp_transc","experiential","epistemic","literariness"
"goethe_meisterlehr_1796_de.txt",1,194446,52.37,76.58,16.92,76.34,22.91,24.63,85.05,56.17,18.86,12.99,3.12,0.74,0.86,0.39,0.46,0,7.37,7.2,3.09,5.01,9.9,11.07,8.08,4.12,11.62,1.71,16.07,6.79,2.23,1.48,0.5,2.81,7.43,4.89,2.55,0.48,0.44,1.02,17.49,0.63,0.65,0.38,2.39,15.24,2.79,1.78,2.53,3.15,3.39,4.14,2.97,1.08,1.17,0.4,2.73,1.06,0.66,0.36,0.18,7.17,1.86,3.11,1.79,0.71,0.46,6.91,3.08,0.88,17.61,2.19,10.53,5.87,1.97,1.06,0.38,0.63,0.57,0.21,1.24,0.02,0.04,0.16,0.03,0,18.5,3.64,10.37,0.28,0.95,0.3,0.47,0.2,2.21,0.07,0.01,0.02,3.99602024070128,0.766736292428198,4.05,2.26,5.51,6.83,15.37,7.93,4.04,0.78,41.26,26.42,66.9667362924282
"dickens_weihnachts_1843_en.txt",1,27045,57.6,77.34,10.61,65.93,19.3,21.31,84.78,54.76,17.18,11.1,2.01,0.31,0.84,0.52,0.32,0,7.24,7.08,2.24,5.26,10.84,10.34,8.22,3.86,12.39,1.8,16.53,7.72,2.5,2.07,0.89,2.72,6.23,4.06,2.15,0.46,0.39,0.87,17.21,0.84,0.26,0.32,2.65,13.95,1.92,1.9,2.86,3.13,3.14,4.23,4.5,1.48,1.96,0.78,3.69,1.77,0.7,0.31,0.48,6.12,1.24,3,1.66,0.53,0.27,7.86,3.38,0.56,18.34,2.26,10.77,6.37,1.19,0.93,0.65,0.75,1.57,0.95,1.36,0.07,0.13,0.14,0.04,0.01,24.23,5.48,10.75,0.17,0.75,0.61,0.79,0.37,4.88,0.25,0.08,0.09,5.51093371030806,0.797441253263708,4.07,3.26,6.15,5.78,17.25,6.7,3.52,2.52,43.1,25.56,65.7774412532637
"flaubert_legende_1877_fra.txt",1,9222,96,85.1,2.83,13.39,18.56,23.18,79.19,53.31,17.12,12.74,0.17,0.02,0.35,0.12,0.23,0,10.57,10.46,2.82,3.85,13.91,13.28,5.12,2.59,10.3,0.91,12.17,5.26,1.62,0.9,0.5,1.83,4.67,2.22,2.46,0.48,0.73,0.87,16.28,0.83,0.07,0.36,3.75,8.91,1.21,1.45,1.04,2.01,1.67,2.7,2.93,1.21,0.83,0.65,3.77,2.6,0.64,0.35,0.37,5.15,0.82,2.16,1.9,0.28,0.36,7.73,0.61,0.4,20.9,3.13,13.09,5.99,0.99,1.1,0.49,0.4,0.93,0.51,0.38,0.02,0.07,0.01,0.04,0,17.77,5.27,9.5,0.18,1.7,0.04,0.48,0.02,0.52,0,0.02,0.03,6.33637961601553,0.796326530612245,5.01,3.96,4.35,4.3,18.91,5.52,2.98,1.44,42.12,15.41,60.3163265306122
"holz_hamlet_1889_de.txt",1,23404,69.71,75.85,25.8,27.94,7.64,23.52,77.03,50.32,14.25,9.78,1.1,0.11,1.18,0.79,0.38,0,6.38,6.33,1.98,3.21,10.65,9.29,7.8,6.47,9.33,1.58,13.27,8.32,1.36,1.06,0.62,2.33,5.67,3.08,2.58,0.45,0.62,1.06,13.16,0.49,0.18,0.32,2.1,10.69,1.18,1.18,1.69,2.06,2.72,3.17,2.79,1.01,0.67,0.77,3.98,2.17,1.19,0.26,0.82,6.17,0.58,2.23,3.16,0.21,0.31,7.85,3.53,0.46,21.94,1.76,12.77,8.29,0.92,0.82,0.54,0.46,0.78,0.18,3.61,0.19,0.53,0.61,0.49,0.27,31.69,12.07,7.94,0.19,0.1,1.21,6.7,0.21,2.37,0.88,0,0.02,6.77219791789262,0.780978260869565,3.09,4.44,3.83,5.21,16.98,6.49,2.74,0.96,39.91,22.38,64.2409782608696
"schnitzler_tanzerin_1905_de.txt",1,33123,55.1,74.68,34.9,33.52,16.1,19.81,86.23,56.97,17.66,12.26,2.86,0.49,0.91,0.4,0.51,0,7.44,7.26,3.4,4.63,10.5,11.22,8.47,5.07,11.5,1.86,17.28,7.03,2.22,1.68,0.76,2.37,4.83,2.74,2.02,0.43,0.38,0.78,16.89,0.89,0.3,0.41,2.98,14.52,2.36,1.79,2.35,3.06,3.48,4.26,4.09,1.53,1.91,0.51,3.15,1.39,0.48,0.27,0.23,5.8,1.25,2.6,1.54,0.44,0.49,8.33,3.98,0.84,20.72,2.83,11.49,7.84,1.33,1.44,0.42,0.55,0.63,0.21,1.99,0.03,0.14,0.6,0.05,0.03,26.11,8.81,8.77,0.53,0.75,0.89,0.65,1.83,3.19,0.61,0.01,0.08,7.72658860606884,0.756349206349206,4.58,2.37,5.39,4.33,18.27,6.32,3.74,0.84,40.45,26.6,63.3763492063492
"heiberg_frau_1886_de.txt",1,59151,59.18,77.29,12.8,38.59,14.37,24.31,82.6,53.56,17.49,12.2,2.46,0.3,0.91,0.36,0.56,0,7.8,7.5,4.76,4.61,9.44,10.65,6.82,4.45,11.51,1.75,14.75,6.51,2.07,1.5,0.45,2.31,6.81,3.83,2.91,0.8,0.57,1.09,17.41,1.3,0.29,0.77,1.88,14.22,2.2,1.75,2.48,2.67,3.24,4.1,3.2,1.14,1.27,0.57,2.86,1.52,0.5,0.37,0.17,6.96,1.2,2.67,2.7,0.6,0.44,6.89,2.81,0.79,18.32,2.49,10.07,6.98,1.65,0.63,0.56,0.82,0.57,0.24,1.7,0.02,0.09,0.37,0.12,0.01,22.96,5.05,9.36,0.35,0.32,0.84,1.26,2.17,3.08,0.21,0.01,0.32,5.84300572825898,0.772203947368421,4.24,2.56,5.06,6.29,15.54,7.61,3.66,0.81,40.71,24.95,62.7822039473684
"schnitzler_traumnovelle_1926_de.txt",1,22394,60.06,79.13,22.18,27.95,15.73,24.81,84.1,55.51,17.88,12.48,1.78,0.25,1.33,0.88,0.44,0,8.03,7.93,2.66,4.89,9.93,11.95,7.35,5.3,11.44,1.64,15.32,7.2,2.48,1.65,0.79,2.1,5.03,2.74,2.24,0.38,0.39,1.01,17.09,0.5,0.22,0.47,3.34,14.93,2.22,1.78,2.34,3.46,3.25,4.4,3.37,1.35,1.19,0.62,2.89,1.77,0.5,0.3,0.22,5.43,0.9,2.69,1.38,0.38,0.53,8.5,2.25,0.73,20.68,2.62,11.45,7.87,1.41,0.84,0.68,0.42,0.67,0.26,1.48,0.02,0.05,0.33,0.09,0.03,20.24,5.55,10.63,0.39,0.44,1.03,0.2,0.09,1.71,0.19,0.01,0,6.07641804129155,0.797395209580838,4.53,2.79,5.68,4.52,17.23,5.88,3.35,0.93,39.23,26.49,61.9073952095808
"stifter_studienhaidedorf_1840_de.txt",1,9965,67.55,76.02,11.45,74.8,38.93,20.86,80.24,54.4,14.15,8.96,0.76,0.16,0.73,0.27,0.46,0,6.78,6.57,2.17,4.16,11.54,10.01,6.54,3.94,15.6,1.31,13.34,7.84,2.74,1.45,1.67,2.39,5.5,3.87,1.61,0.36,0.19,0.82,14.92,1.12,0.37,0.38,3.39,12.69,1.19,1.77,2.2,2.75,2.96,4.64,3.39,1.37,0.95,0.81,2.84,1.4,0.51,0.41,0.33,5.44,1.57,2.61,1.22,0.25,0.12,7.92,1.63,0.69,18.96,2.48,10.81,6.75,0.97,0.65,0.52,0.41,1.28,0.17,1.21,0.05,0.1,0.18,0.02,0,21.95,2.58,11.98,0.27,0.88,0.1,0.07,3.18,0.74,0.09,0,2.05,6.48528137423857,0.78859649122807,5.26,2.65,5.83,5.24,16.42,5.77,2.55,1.45,39.34,23.15,82.7085964912281
"hamsun_sklaven_1922_sca.txt",1,27120,69.51,76.04,28.25,33.93,15.24,19.86,86.03,56.01,17.85,12.77,3.31,0.43,0.7,0.47,0.23,0,7.57,7.42,2.42,4.13,11.11,11.6,7.76,4.23,10.9,1.51,16.68,6.21,1.56,1.02,0.83,2.76,5.42,3.03,2.29,0.34,0.56,0.91,16.71,0.71,0.37,0.41,3.9,12.33,1.85,1.59,1.96,2.57,2.68,3.3,3.57,1.38,1.56,0.39,3.58,1.48,0.64,0.31,0.8,6.12,1.29,2.3,2.18,0.47,0.4,7.75,4.57,0.62,20.62,2.89,12.18,6.66,1.39,1.55,0.32,1.04,0.88,0.29,1.09,0.07,0.04,0.25,0.04,0.01,21.72,6.23,8.24,0.41,0.26,0.71,1.03,1.04,3.41,0.03,0,0.35,6.01022855008943,0.803326118326118,5.39,3.23,4.96,4.84,18.4,6.64,4.3,1.17,43.97,22.45,57.8733261183261
"flaubert_herodias_1877_fra.txt",1,9883,97.34,86.58,1.47,15.09,15.64,26.99,76.87,52.66,15.92,11.64,0.53,0.03,1.12,0.71,0.41,0,8.81,8.66,3.45,3.84,14.23,12.42,6.04,2.45,8.56,0.91,13.08,4.57,1.68,1.23,0.63,1.63,4.79,2.32,2.45,0.38,0.93,0.83,16.05,0.72,0.12,0.23,2.59,9.13,1.34,1.57,1.35,1.85,1.83,2.32,2.98,1.24,1.08,0.46,3.43,2.41,0.4,0.26,0.37,5.45,0.56,2.77,1.75,0.3,0.41,7.66,1.64,0.54,17.96,2.48,12.09,4.56,0.87,0.7,0.33,0.45,1.07,0.36,0.62,0.02,0.07,0.01,0.04,0.01,21.74,5.79,9.93,0.54,1.44,0.3,1.48,0.06,2.19,0.03,0,0,5.81910070824362,0.773221757322176,3.66,3.44,4.47,4.46,17.35,5.79,2.35,1.43,38.48,15.25,65.1532217573222
"meissner_prinzessin_1882_de.txt",1,29890,77.83,75.55,35.08,45.64,17.24,25.5,81.25,54.24,15.96,11.12,3.1,0.52,1.92,0.46,1.46,0,5.31,5.25,1.81,4.03,11.53,11.78,8.24,3.89,10.91,1.64,15.92,6.9,2.08,1.25,0.43,2.59,6.16,3.66,2.49,0.52,0.59,1.08,14.9,0.62,0.19,0.75,2.15,13.02,1.79,1.72,2.51,2.46,3.19,3.67,2.73,0.9,1.2,0.53,2.49,1.16,0.32,0.39,0.13,6.42,1.36,2.56,2.18,0.64,0.56,6.81,3.94,0.86,19.81,2.87,11.97,6.58,1.21,0.6,0.19,0.42,1.02,0.35,0.72,0.04,0.04,0.11,0.03,0,18.9,4.32,10.05,0.26,0.35,0.56,1.07,0.09,1.99,0.2,0,0,5.17627123081901,0.774027237354086,3.71,2,4.46,5.85,17.47,7.3,2.42,1.37,40.12,23.46,62.5240272373541
"goethe_meisterwander_1829_de.txt",1,147391,62.93,73.58,38.94,87.11,25.85,27.5,83.67,54.7,17.06,10.72,2.51,0.98,0.68,0.28,0.4,0,5.29,5.15,2.47,5.44,9.98,11.3,7.07,4.51,12.18,1.54,14.74,7.31,2.46,1.73,0.52,2.6,6.93,4.91,1.99,0.39,0.33,0.74,15.22,0.76,0.51,0.32,1.84,16.03,2.85,1.92,2.52,3.13,3.61,4.42,2.69,1.1,0.89,0.43,2.47,0.78,0.53,0.31,0.18,7.43,2.06,3.12,1.79,0.76,0.49,5.22,3.63,0.88,18.98,2.33,11.32,6.31,2.3,0.86,0.42,0.62,0.58,0.17,1.27,0.02,0.02,0.16,0.01,0,18.76,3.54,10.95,0.4,1.08,0.21,0.24,0.54,1.53,0.23,0.02,0.01,6.67920914189025,0.784194444444444,3.43,1.8,5.96,6.37,16.07,8.22,4.2,0.75,40.84,27.1,73.0541944444444
"sturza_geluebde_1905_de.txt",1,45570,36.09,80.06,7.94,66.28,12.99,22.22,85.5,56.78,20.84,15.55,3.43,0.37,2.16,1.43,0.73,0,8.95,8.76,5.76,4.19,9.17,10.57,8.65,4.22,10.88,2.15,16.2,7.28,1.86,1.47,0.36,2.22,8.61,5.26,3.35,0.61,0.73,1.56,19.7,1.05,0.22,0.94,1.83,15.04,2.49,2,3.09,3.25,3.41,4.56,3.26,1.2,1.27,0.58,3.98,1.76,0.72,0.68,0.19,7.07,1.49,2.98,2.24,0.61,0.53,5.28,4.23,1,17.18,2.52,10,5.88,1.41,0.78,0.34,0.5,0.7,0.22,1.69,0.07,0.2,0.39,0.22,0.02,22.75,6.26,10.11,0.47,0.27,1.06,1.59,0.04,2.74,0.21,0,0,5.53299561375808,0.781496,4.04,3.35,4.55,8.16,15.57,7.85,3.03,0.92,42.92,27.39,59.131496
"musil_mann1_1930_de.txt",1,269686,60.25,75.24,10.83,56.49,28.68,27.05,84.61,56.63,16.64,9.49,0.73,0.29,0.65,0.3,0.35,0,6.8,6.65,2.84,5.96,11.54,11.09,8.16,4.97,12.73,1.82,15.3,7.6,2.66,1.75,0.62,2.84,5.96,3.75,2.19,0.39,0.57,0.71,15.97,0.56,0.23,0.24,2.16,17.69,3.09,2.34,2.94,3.71,3.66,5.17,2.63,0.85,0.91,0.66,3,1.22,0.62,0.36,0.26,7.11,1.17,3.46,2.17,0.5,0.47,6.36,3.55,0.66,17.23,1.97,10.44,5.88,2.2,0.7,0.28,0.57,0.68,0.21,1.16,0.04,0.03,0.2,0.02,0.03,17.05,3.3,9.96,0.28,0.86,0.32,0.5,0.14,1.66,0.01,0.03,0,6.23479900026389,0.794350961538462,3.19,2.46,6.58,5.42,14.83,7.77,3.75,0.89,38.31,30.54,73.7743509615385
"flaubert_bovary_1857_fra.txt",1,115492,86.35,83.71,5.3,35.14,14.24,24,80.77,53.55,16.74,11.9,0.99,0.2,1.09,0.39,0.7,0,8.86,8.74,4.58,3.92,11.85,12.27,6.3,3.88,10.39,1.3,13.74,6.35,1.92,1.3,1.11,2.35,5.3,3.03,2.25,0.35,0.41,1.04,16.9,0.79,0.29,0.58,2.52,11.93,1.58,1.71,1.97,2.28,2.74,3.38,3.05,1.08,1.06,0.62,3.53,1.75,0.77,0.43,0.47,5.56,0.91,2.53,1.85,0.35,0.34,7.55,1.98,0.6,19.61,2.61,11.85,6.38,1.55,1.06,0.64,0.72,0.73,0.22,1.14,0.05,0.08,0.21,0.12,0.05,20.62,6.82,7.81,0.37,0.19,0.48,1.49,0.09,2.61,0.01,0.05,0.71,8.76343035364499,0.810526932084309,4.18,3.42,5.03,4.83,17.22,5.98,3.97,0.95,40.55,21.19,59.8805269320843
"hoffmann_topf_1819_de.txt",1,29223,85.77,76.35,18.09,54.7,30.54,27.73,78.83,52.57,14.37,10.06,2.23,0.23,1.42,1.09,0.33,0,5.51,5.35,2.12,3.45,12.21,10.62,5.73,4.05,12.29,1.11,12.41,6.96,2.21,1.49,0.52,1.94,6.63,4.08,2.59,0.43,0.53,0.99,14.06,0.57,0.3,0.41,2.25,12.14,1.96,1.79,2.07,2.39,2.68,3.42,3.42,1.26,1.27,0.6,3.36,1.44,0.72,0.51,0.51,6.08,1.19,2.52,2.23,0.48,0.35,5.55,2.99,0.66,17.95,2.41,10.57,5.92,1.6,0.83,0.57,0.37,0.82,0.2,2.11,0.08,0.12,0.35,0.2,0.01,21.67,2.55,9.86,0.61,0.56,0.44,1.01,4.24,1.96,0.16,0.04,0.25,8.43888535533727,0.787018537590113,3.53,3.18,3.97,6.03,16.11,6.77,3.37,1.02,40.01,21.41,81.0770185375901
"spyri_heidibrauchen_1881_de.txt",1,37321,44.24,76.86,35.34,86.51,23.89,16.39,85.2,57.85,15.39,8.5,1.2,0.36,1.19,0.96,0.24,0,5.34,5.26,1.9,4.95,11.71,10.04,8.87,5.44,15.62,1.61,16.76,7.46,2,1.52,0.45,3.25,5.55,4.21,1.32,0.32,0.27,0.52,14.58,0.71,0.23,0.18,2.54,14.63,1.63,1.93,3.07,2.74,4.1,4.1,3.38,1.32,1.33,0.48,2.49,1.03,0.45,0.21,0.43,6.12,1.29,2.78,1.85,0.37,0.24,8.51,3.82,0.67,22.04,2.98,11.83,8.67,1.11,0.8,0.43,0.29,0.7,0.04,2.09,0.01,0.07,0.39,0.12,0.01,18.1,4.18,9.14,0.44,0.36,0.39,0.55,0.06,2.73,0.23,0,0.02,9.80467588445164,0.805495923913043,3.66,2.12,5.4,5.32,17.94,6.53,2.63,0.74,38.94,27.87,59.575495923913
"falke_durchschnitt_1892_de.txt",1,32652,76.44,83,3.63,53.75,12.7,25.49,80.34,51.83,15.8,10.79,0.71,0.11,1.06,0.26,0.8,0,8.24,8.16,4.89,4.18,10.73,11.43,7.38,4.07,10.98,1.66,14.57,7.11,2.06,1.18,0.68,2.18,6.84,4.13,2.67,0.5,0.58,0.99,17.63,1.39,0.39,1.34,2.09,13.08,1.88,1.53,2.37,2.73,2.85,3.95,2.92,1.04,0.94,0.62,2.71,1.3,0.7,0.35,0.43,6.54,1.35,2.64,2.04,0.56,0.51,8.35,1.43,0.48,17.98,2.3,10.25,6.6,1.49,1.11,0.46,0.62,0.47,0.21,1.61,0.05,0.17,0.28,0.04,0.13,21.62,7.16,9.25,0.1,0.01,0.6,0.13,0.1,4.02,0.26,0,0,8.56821852529337,0.793645569620253,5.21,2.78,4.86,6.2,15.15,7.1,3.68,0.68,40.8,23.22,60.8836455696202
"fontane_wuthenow_1883_de.txt",1,41761,62.49,71.92,28.56,65.85,15.85,23.62,81.26,55.04,15.56,9.51,2.21,0.61,0.73,0.43,0.3,0,5.24,5.05,2.35,4.97,10.68,11.16,7.42,4.89,13.6,1.57,14.26,6.49,2.48,1.53,0.76,2.59,5.6,3.73,1.83,0.29,0.41,0.61,14.94,0.93,0.31,0.95,1.77,14.17,2.01,1.69,2.51,2.73,3.2,4.7,2.59,0.96,1.04,0.39,2.41,0.65,0.47,0.32,0.22,7.12,1.64,2.67,2.61,0.56,0.34,5.76,3.68,0.79,18.4,2.04,10.46,6.83,1.48,1.22,0.35,0.33,0.73,0.18,1.85,0.01,0.17,0.29,0.06,0.02,20.37,6.05,10.59,0.28,0.24,0.51,0.17,0.23,1.85,0.23,0.19,0.03,6.67203485242509,0.766086956521739,3.96,1.66,5.73,5.04,14.89,7.82,3.38,0.91,37.66,25.89,60.8960869565217
"sapper_dummerle_1905_de.txt",1,85572,44.17,81.04,13.89,56.12,23.51,19.13,87.04,56.96,16.22,10.58,1.68,0.49,1.58,1.03,0.56,0,6.5,6.39,3.5,4.29,11.13,9.82,9.6,5.06,13,2.27,18.4,7.01,1.97,1.36,0.69,2.78,5.35,3.43,1.89,0.36,0.28,0.85,18.6,2.37,0.44,1.58,2.53,14.91,1.69,1.94,3.12,3.03,3.81,4.67,3.52,1.11,1.77,0.46,2.69,0.85,0.51,0.2,0.45,8.05,2.4,2.71,2.68,0.47,0.34,8.53,4.37,0.77,18.8,2.7,10.33,7.05,1.85,0.87,1.04,0.69,0.58,0.16,1.9,0.04,0.05,0.52,0.05,0.05,23.08,4.67,9.44,0.55,0.77,0.81,0.52,0.29,5.13,0.65,0,0.24,7.003085890713,0.804130434782609,6.92,2.01,4.98,4.92,16.37,8.6,4.45,0.74,44.01,28.37,67.0441304347826
"dostoevskij_verbrechen_1882_ru.txt",1,207687,19.49,74.92,15.8,15.06,15.57,22.61,87.02,58.59,20.02,13.68,3.19,0.37,1.24,0.84,0.4,0,8.01,7.71,3.71,5.56,8.07,10.29,9.11,6.07,12.45,2.05,17.4,6.7,2.06,1.65,1.08,3.01,6.07,2.96,3.09,0.66,0.93,1,18.17,0.6,0.22,0.4,2.65,16.54,2.63,1.94,2.72,3.28,4.05,4.62,3.19,1.14,1.39,0.42,3.61,1.44,0.65,0.28,0.37,5.67,1.03,2.76,1.5,0.38,0.49,6.49,5.13,0.89,17.72,2.42,9.65,6.68,1.39,0.6,0.62,0.62,0.64,0.3,1.86,0.13,0.11,0.32,0.14,0.04,25.45,7.62,9.28,0.44,0.73,1.12,1.6,0.11,3.63,0.03,0.21,0.68,6.72646787279875,0.786089743589744,3.87,2.74,6.64,5.55,15.02,6.16,3.23,0.94,37.51,30.37,64.7360897435897
"fontane_reise_1894_de.txt",1,36288,51.46,59.59,59.24,64.05,17.27,22.69,82.72,56.49,15.34,9.6,3.35,0.82,0.52,0.35,0.18,0,4.27,4.13,1.75,4.84,10.45,11.14,7.79,5.11,15.2,1.77,14.54,7.03,2.61,1.57,1.15,2.78,4.95,3.4,1.57,0.23,0.33,0.59,12.51,0.62,0.38,0.44,1.4,15.07,1.83,1.86,2.7,3.1,3.61,5.1,2.33,0.81,0.93,0.41,3.15,0.81,0.78,0.2,0.46,5.99,1.58,2.51,1.74,0.48,0.3,5.24,4.21,0.78,20.04,2.31,10.99,7.76,1.57,0.99,0.42,0.39,0.56,0.21,1.95,0.02,0.09,0.36,0.06,0.04,19.86,5.6,9.74,0.39,0.27,0.58,0.1,0.45,1.85,0.64,0.23,0,6.42510997540222,0.789310344827586,2.84,2.25,5.99,4.55,15.45,6.61,3.37,0.77,35.84,27.86,60.9693103448276
"doeblin_butterblume_1913_de.txt",1,31746,94.27,82.84,11.92,13.33,17.85,22.93,81.77,52.45,16.88,12.47,1.56,0.04,0.9,0.3,0.6,0,9.08,8.97,4.57,3.49,12.63,13.28,5.66,3.26,9.34,1.1,13.71,6.5,1.57,1.05,0.74,1.71,5.59,2.66,2.9,0.56,0.7,1.1,16.52,0.62,0.24,0.82,2.62,9.73,1.39,1.23,1.51,1.85,2.15,2.78,3.92,1.39,1.2,1,5.04,3.3,0.66,0.68,0.63,5.2,0.77,2.3,2,0.27,0.27,7.51,1.95,0.56,21.65,3.73,13.3,6.13,1.2,1.24,0.81,0.46,0.61,0.38,0.87,0.03,0.09,0.09,0.07,0.03,17.9,5.69,9.24,0.29,1.35,0.14,0.06,0.33,0.74,0.02,0,0.03,4.73255705346627,0.761666666666667,4.3,5.27,4.23,5.02,20.62,5.61,3.71,0.99,45.52,16.98,59.5316666666667
"lasswitz_planeten02_1897_de.txt",1,121000,95.72,62.33,17.75,41.49,13.73,24.49,67.17,47.26,11.14,6.19,1.29,0.63,0.52,0.29,0.23,0,3.96,3.87,1.78,3.73,12.32,11.13,6.4,3.68,9.54,1.8,11.55,4.19,1.5,1.27,1.86,1.87,3.85,2.41,1.39,0.28,0.37,0.5,9.32,0.35,0.16,0.26,1.66,11.99,1.56,1.7,2.47,2.29,2.83,4.12,1.49,0.64,0.47,0.29,1.16,0.68,0.25,0.12,0.11,5.67,1.3,2.34,1.75,0.49,0.48,5.28,1.95,0.84,17.45,2.12,11.45,4.96,1.56,0.42,0.25,0.4,0.26,0.1,1.1,0.01,0.08,0.24,0.03,0.02,18.84,6.35,7.87,0.16,0.12,0.59,0.37,1.72,0,0.09,0.01,1.56,5.52297701099008,0.760982274741507,2.43,1.16,5.59,3.56,14.97,6.36,2.63,0.36,31.47,22.32,58.0609822747415
"brod_stunde_1916_de.txt",1,10214,54.76,58.56,50.51,15.66,20.55,26.44,83.47,55.73,17,10.74,3.69,0.68,0.25,0.02,0.23,0,5.12,4.91,2.72,5.27,10.44,10.99,7.39,6.56,11.24,2.14,13.84,7.94,2.57,1.41,0.76,3.33,6.35,3.12,3.22,0.55,0.57,1.08,13.23,0.24,0.19,0.05,1.3,16.43,2.64,1.93,2.01,3.17,4.42,4.63,3.1,0.98,1.25,0.66,2.88,1.24,0.47,0.22,0.14,6.35,1.2,3.02,1.98,0.37,0.42,4.68,4.75,0.59,18.42,1.91,11.02,6.7,2.13,0.65,0.26,0.42,1.21,0.62,1.99,0.11,0.27,0.56,0.05,0.05,22.32,6.05,10.14,0.34,0.01,0.71,0.16,1.24,3.37,0.01,0.12,0.17,6.83478311326936,0.796644736842105,1.78,2.07,6.03,5.32,15.82,6.99,3.46,1.83,37.27,30.83,70.6666447368421
"hamsun_weiber_1922_sca.txt",1,135643,24.04,76.59,3.97,55.86,14.68,19.57,86.19,58.76,17.92,11.67,1.29,0.35,1.12,0.88,0.23,0,8.11,7.99,2.7,5.16,9.82,9.94,11.03,5.6,12.53,2.68,18.87,6.57,1.92,1.47,0.43,3.05,5.57,3.53,2,0.25,0.43,0.81,18.02,1.08,0.24,0.53,3.85,16.02,1.85,1.87,3.35,3.32,3.89,5.18,2.93,0.85,1.45,0.4,3.18,1.08,0.6,0.26,0.55,5.96,1.29,2.63,1.8,0.45,0.34,7.43,5.23,0.67,17.23,2.31,9.75,6.11,1.58,0.86,0.58,0.81,0.51,0.18,2.59,0.07,0.24,0.7,0.1,0.08,21.24,4.81,10.08,0.54,0.48,1.13,0.91,0.83,2.06,0.33,0,0.09,7.03951291462552,0.794350649350649,5.7,2.49,5.59,5.02,14.76,6.51,3.83,0.69,39,30.79,56.9843506493506
"dickens_copperfield_1850_en.txt",1,307167,38.5,57.88,63.01,58.89,20.81,21.13,84.46,56.18,19.45,14.65,6.59,0.78,1.02,0.64,0.38,0,5.94,5.78,3.01,4.11,8.41,11.34,8.06,4.74,12.15,1.8,16.36,7.3,2.54,1.56,0.89,2.61,6.31,3.97,2.33,0.46,0.4,1.07,15.41,0.9,0.33,0.63,1.63,16,2.93,1.8,2.84,3.63,3.34,4.67,3.62,1.3,1.51,0.55,3.37,1.57,0.65,0.36,0.42,6.86,2.04,2.97,1.58,0.58,0.35,7.14,3.42,0.71,18.39,2.22,10.59,6.75,1.51,0.78,0.66,0.62,0.48,0.19,1.19,0.02,0.12,0.17,0.06,0.02,22.69,6.07,10.19,0.19,0.15,0.52,0.52,0.05,4.31,0,0.02,0.66,6.08061124907442,0.796429780033841,3.49,3,5,5.9,16.17,7.52,3.57,0.67,40.32,28.36,65.5964297800338
"raabe_odfeld_1889_de.txt",1,59977,89.77,75.84,20.16,32.06,20.77,24.78,76.74,52.84,13.05,8.73,1.42,0.87,0.59,0.38,0.21,0,5.19,5.1,1.31,3.56,11.31,12.84,6.44,4.14,12.17,1.35,11.32,6.02,2.01,1.55,0.68,1.82,4.97,2.81,2.14,0.25,0.53,0.93,13.78,0.43,0.25,0.27,3.17,10.84,1.26,1.4,1.75,1.99,2.48,3.77,2.1,0.61,0.92,0.41,2.73,1.22,0.59,0.22,0.3,5.99,1.61,2.13,2.2,0.32,0.21,4.26,3.33,0.53,18.89,1.73,11.73,6.25,1.83,0.68,0.3,0.38,1.87,0.27,1.9,0.09,0.23,0.34,0.16,0.04,16.9,3.55,8.41,0.43,0.55,0.56,1.22,0.31,1.27,0.53,0.03,0.04,7.21680040907775,0.796988543371522,4.12,2.33,4.24,4.52,15.4,6.47,3.19,2.14,38.17,19.96,63.5869885433715
