"source","target","weight"
"heiberg_frau_1886.txt","heiberg_todsunden_1891.txt",10
"heiberg_frau_1886.txt","mann_tristan_1903.txt",9
"heiberg_frau_1886.txt","storm_riew_1885.txt",8
"heiberg_frau_1886.txt","mann_tonio_1903.txt",7
"heiberg_frau_1886.txt","dickens_zwei_1859.txt",6
"heiberg_frau_1886.txt","sapper_kriegsbuchlein_1914.txt",5
"heiberg_frau_1886.txt","heiberg_grevinde_1898.txt",4
"heiberg_frau_1886.txt","schnitzler_traumnovelle_1926.txt",3
"heiberg_frau_1886.txt","meyer_pescara_1887.txt",2
"heiberg_frau_1886.txt","brod_beer_1912.txt",1
"spyri_heidilehr_1880.txt","reventlow_dames_1913.txt",10
"spyri_heidilehr_1880.txt","hesse_knulp_1915.txt",9
"spyri_heidilehr_1880.txt","fontane_stechlin_1899.txt",8
"spyri_heidilehr_1880.txt","goethe_werther.txt",7
"spyri_heidilehr_1880.txt","fontane_irrungen_1888.txt",6
"spyri_heidilehr_1880.txt","spyri_heidibrauchen_1881.txt",5
"spyri_heidilehr_1880.txt","walser_geschwister_1907.txt",4
"spyri_heidilehr_1880.txt","fontane_briest_1896.txt",3
"spyri_heidilehr_1880.txt","andreas_fenitschka_1898.txt",2
"spyri_heidilehr_1880.txt","sapper_pfaffling_1907.txt",1
"preuschen_yoshiwara_1920.txt","walser_gehuelfe_1908.txt",10
"preuschen_yoshiwara_1920.txt","dickens_weihnachts_1843.txt",9
"preuschen_yoshiwara_1920.txt","falke_nebel_1899.txt",8
"preuschen_yoshiwara_1920.txt","bonsels_himmelsvolk_1915.txt",7
"preuschen_yoshiwara_1920.txt","altenberg_prodromos_1906.txt",6
"preuschen_yoshiwara_1920.txt","falke_durchschnitt_1892.txt",5
"preuschen_yoshiwara_1920.txt","heiberg_grevinde_1898.txt",4
"preuschen_yoshiwara_1920.txt","brod_beer_1912.txt",3
"preuschen_yoshiwara_1920.txt","goethe_wahlverwandtschaften.txt",2
"preuschen_yoshiwara_1920.txt","lasswitz_seife_1890.txt",1
"hauptmann_bahnwaerter_1892.txt","grillparzer_kloster_1827.txt",10
"hauptmann_bahnwaerter_1892.txt","meyer_borgia_1891.txt",9
"hauptmann_bahnwaerter_1892.txt","wassermann_spiegel_1911.txt",8
"hauptmann_bahnwaerter_1892.txt","flaubert_schlichtes_1877.txt",7
"hauptmann_bahnwaerter_1892.txt","meyer_monchs_1884.txt",6
"hauptmann_bahnwaerter_1892.txt","doeblin_butterblume_1913.txt",5
"hauptmann_bahnwaerter_1892.txt","schubin_etiquette_1887.txt",4
"hauptmann_bahnwaerter_1892.txt","flaubert_legende_1877.txt",3
"hauptmann_bahnwaerter_1892.txt","flaubert_herodias_1877.txt",2
"hauptmann_bahnwaerter_1892.txt","flaubert_bovary_1857.txt",1
"heiberg_grevinde_1898.txt","brod_beer_1912.txt",10
"heiberg_grevinde_1898.txt","sapper_kriegsbuchlein_1914.txt",9
"heiberg_grevinde_1898.txt","heiberg_todsunden_1891.txt",8
"heiberg_grevinde_1898.txt","walser_gehuelfe_1908.txt",7
"heiberg_grevinde_1898.txt","lasswitz_seife_1890.txt",6
"heiberg_grevinde_1898.txt","mann_tonio_1903.txt",5
"heiberg_grevinde_1898.txt","mann_tristan_1903.txt",4
"heiberg_grevinde_1898.txt","dickens_weihnachts_1843.txt",3
"heiberg_grevinde_1898.txt","heiberg_frau_1886.txt",2
"heiberg_grevinde_1898.txt","bonsels_himmelsvolk_1915.txt",1
"schubin_vollmondzauber01_1899.txt","polenz_buettnerbauer_1895.txt",10
"schubin_vollmondzauber01_1899.txt","kretzer_timpe_1888.txt",9
"schubin_vollmondzauber01_1899.txt","mann_zauberberg_1924.txt",8
"schubin_vollmondzauber01_1899.txt","keyserling_beatemareile_1903.txt",7
"schubin_vollmondzauber01_1899.txt","flaubert_schule_1870.txt",6
"schubin_vollmondzauber01_1899.txt","flaubert_bovary_1857.txt",5
"schubin_vollmondzauber01_1899.txt","schubin_vollmondzauber02_1899.txt",4
"schubin_vollmondzauber01_1899.txt","meyer_pescara_1887.txt",3
"schubin_vollmondzauber01_1899.txt","falke_durchschnitt_1892.txt",2
"schubin_vollmondzauber01_1899.txt","storm_basch_1887.txt",1
"walser_kleine_1914.txt","walser_spaziergang_1917.txt",10
"walser_kleine_1914.txt","goethe_wander.txt",9
"walser_kleine_1914.txt","goethe_italiensche.txt",8
"walser_kleine_1914.txt","fontane_reise_1894.txt",7
"walser_kleine_1914.txt","spyri_heidibrauchen_1881.txt",6
"walser_kleine_1914.txt","walser_geschwister_1907.txt",5
"walser_kleine_1914.txt","flaubert_november_1842.txt",4
"walser_kleine_1914.txt","goethe_werther.txt",3
"walser_kleine_1914.txt","fontane_wuthenow_1883.txt",2
"walser_kleine_1914.txt","walser_prosastücke_1917.txt",1
"walser_gehuelfe_1908.txt","dickens_weihnachts_1843.txt",10
"walser_gehuelfe_1908.txt","bonsels_himmelsvolk_1915.txt",9
"walser_gehuelfe_1908.txt","lasswitz_seife_1890.txt",8
"walser_gehuelfe_1908.txt","heiberg_grevinde_1898.txt",7
"walser_gehuelfe_1908.txt","fontane_wuthenow_1883.txt",6
"walser_gehuelfe_1908.txt","goethe_lehr.txt",5
"walser_gehuelfe_1908.txt","brod_beer_1912.txt",4
"walser_gehuelfe_1908.txt","preuschen_yoshiwara_1920.txt",3
"walser_gehuelfe_1908.txt","falke_nebel_1899.txt",2
"walser_gehuelfe_1908.txt","musil_mann.txt",1
"walser_geschwister_1907.txt","goethe_werther.txt",10
"walser_geschwister_1907.txt","fontane_irrungen_1888.txt",9
"walser_geschwister_1907.txt","fontane_stechlin_1899.txt",8
"walser_geschwister_1907.txt","spyri_heidibrauchen_1881.txt",7
"walser_geschwister_1907.txt","walser_prosastücke_1917.txt",6
"walser_geschwister_1907.txt","hesse_knulp_1915.txt",5
"walser_geschwister_1907.txt","spyri_heidilehr_1880.txt",4
"walser_geschwister_1907.txt","goethe_lehr.txt",3
"walser_geschwister_1907.txt","goethe_wahlverwandtschaften.txt",2
"walser_geschwister_1907.txt","reventlow_dames_1913.txt",1
"walser_prosastücke_1917.txt","goethe_lehr.txt",10
"walser_prosastücke_1917.txt","goethe_wahlverwandtschaften.txt",9
"walser_prosastücke_1917.txt","walser_geschwister_1907.txt",8
"walser_prosastücke_1917.txt","goethe_werther.txt",7
"walser_prosastücke_1917.txt","walser_gehuelfe_1908.txt",6
"walser_prosastücke_1917.txt","spyri_heidibrauchen_1881.txt",5
"walser_prosastücke_1917.txt","goethe_wander.txt",4
"walser_prosastücke_1917.txt","dickens_weihnachts_1843.txt",3
"walser_prosastücke_1917.txt","heiberg_charaktere_1901.txt",2
"walser_prosastücke_1917.txt","fontane_wuthenow_1883.txt",1
"walser_spaziergang_1917.txt","walser_kleine_1914.txt",10
"walser_spaziergang_1917.txt","goethe_wander.txt",9
"walser_spaziergang_1917.txt","goethe_italiensche.txt",8
"walser_spaziergang_1917.txt","spyri_heidibrauchen_1881.txt",7
"walser_spaziergang_1917.txt","walser_geschwister_1907.txt",6
"walser_spaziergang_1917.txt","walser_prosastücke_1917.txt",5
"walser_spaziergang_1917.txt","fontane_reise_1894.txt",4
"walser_spaziergang_1917.txt","goethe_werther.txt",3
"walser_spaziergang_1917.txt","goethe_wahlverwandtschaften.txt",2
"walser_spaziergang_1917.txt","fontane_wuthenow_1883.txt",1
"walser_Schlacht_1908.txt","hoffmann_nacht.txt",10
"walser_Schlacht_1908.txt","raabe_odfeld_1889.txt",9
"walser_Schlacht_1908.txt","strindberg_inselbauern_1918.txt",8
"walser_Schlacht_1908.txt","achleitner_bergrichters_1900.txt",7
"walser_Schlacht_1908.txt","achleitner_celsissimus_1901.txt",6
"walser_Schlacht_1908.txt","schubin_etiquette_1887.txt",5
"walser_Schlacht_1908.txt","achleitner_tann_1897.txt",4
"walser_Schlacht_1908.txt","schubin_vollmondzauber02_1899.txt",3
"walser_Schlacht_1908.txt","einstein_bebuquin_1912.txt",2
"walser_Schlacht_1908.txt","grillparzer_kloster_1827.txt",1
"walser_jakob_1909.txt","fontane_briest_1896.txt",10
"walser_jakob_1909.txt","reventlow_dames_1913.txt",9
"walser_jakob_1909.txt","fontane_stechlin_1899.txt",8
"walser_jakob_1909.txt","may_winnetou_1893.txt",7
"walser_jakob_1909.txt","schnitzler_else_1924.txt",6
"walser_jakob_1909.txt","hesse_knulp_1915.txt",5
"walser_jakob_1909.txt","fontane_irrungen_1888.txt",4
"walser_jakob_1909.txt","andreas_fenitschka_1898.txt",3
"walser_jakob_1909.txt","dickens_copperfield_1111.txt",2
"walser_jakob_1909.txt","tolstoy_ehe_1921.txt",1
"meissner_prinzessin_1882.txt","lasswitz_planeten01_1897.txt",10
"meissner_prinzessin_1882.txt","hamsun_sklaven_1922.txt",9
"meissner_prinzessin_1882.txt","schnitzler_casanova_1918.txt",8
"meissner_prinzessin_1882.txt","dickens_zwei_1859.txt",7
"meissner_prinzessin_1882.txt","heyking_erzaehlungen_1918.txt",6
"meissner_prinzessin_1882.txt","keller_sinngedicht_1882.txt",5
"meissner_prinzessin_1882.txt","strindberg_inselbauern_1918.txt",4
"meissner_prinzessin_1882.txt","brodkafka_samuel_1912.txt",3
"meissner_prinzessin_1882.txt","hoffmann_nacht.txt",2
"meissner_prinzessin_1882.txt","storm_basch_1887.txt",1
"flaubert_leidenschaft.txt","brod_beer_1912.txt",10
"flaubert_leidenschaft.txt","mann_tonio_1903.txt",9
"flaubert_leidenschaft.txt","mann_tristan_1903.txt",8
"flaubert_leidenschaft.txt","heiberg_grevinde_1898.txt",7
"flaubert_leidenschaft.txt","falke_durchschnitt_1892.txt",6
"flaubert_leidenschaft.txt","bonsels_himmelsvolk_1915.txt",5
"flaubert_leidenschaft.txt","mann_zauberberg_1924.txt",4
"flaubert_leidenschaft.txt","bonsels_maja_1912.txt",3
"flaubert_leidenschaft.txt","dickens_weihnachts_1843.txt",2
"flaubert_leidenschaft.txt","heiberg_todsunden_1891.txt",1
"flaubert_herodias_1877.txt","flaubert_legende_1877.txt",10
"flaubert_herodias_1877.txt","flaubert_schlichtes_1877.txt",9
"flaubert_herodias_1877.txt","flaubert_salambo_1863.txt",8
"flaubert_herodias_1877.txt","grillparzer_kloster_1827.txt",7
"flaubert_herodias_1877.txt","hauptmann_bahnwaerter_1892.txt",6
"flaubert_herodias_1877.txt","meyer_borgia_1891.txt",5
"flaubert_herodias_1877.txt","doeblin_butterblume_1913.txt",4
"flaubert_herodias_1877.txt","meyer_monchs_1884.txt",3
"flaubert_herodias_1877.txt","wassermann_spiegel_1911.txt",2
"flaubert_herodias_1877.txt","achleitner_tann_1897.txt",1
"flaubert_schlichtes_1877.txt","flaubert_legende_1877.txt",10
"flaubert_schlichtes_1877.txt","flaubert_herodias_1877.txt",9
"flaubert_schlichtes_1877.txt","hauptmann_bahnwaerter_1892.txt",8
"flaubert_schlichtes_1877.txt","grillparzer_kloster_1827.txt",7
"flaubert_schlichtes_1877.txt","doeblin_butterblume_1913.txt",6
"flaubert_schlichtes_1877.txt","meyer_borgia_1891.txt",5
"flaubert_schlichtes_1877.txt","wassermann_spiegel_1911.txt",4
"flaubert_schlichtes_1877.txt","meyer_monchs_1884.txt",3
"flaubert_schlichtes_1877.txt","flaubert_salambo_1863.txt",2
"flaubert_schlichtes_1877.txt","flaubert_bovary_1857.txt",1
"flaubert_legende_1877.txt","flaubert_schlichtes_1877.txt",10
"flaubert_legende_1877.txt","flaubert_herodias_1877.txt",9
"flaubert_legende_1877.txt","doeblin_butterblume_1913.txt",8
"flaubert_legende_1877.txt","hauptmann_bahnwaerter_1892.txt",7
"flaubert_legende_1877.txt","grillparzer_kloster_1827.txt",6
"flaubert_legende_1877.txt","flaubert_salambo_1863.txt",5
"flaubert_legende_1877.txt","wassermann_spiegel_1911.txt",4
"flaubert_legende_1877.txt","meyer_borgia_1891.txt",3
"flaubert_legende_1877.txt","meyer_monchs_1884.txt",2
"flaubert_legende_1877.txt","schubin_etiquette_1887.txt",1
"flaubert_bovary_1857.txt","flaubert_schule_1870.txt",10
"flaubert_bovary_1857.txt","schubin_vollmondzauber02_1899.txt",9
"flaubert_bovary_1857.txt","schubin_vollmondzauber01_1899.txt",8
"flaubert_bovary_1857.txt","schubin_etiquette_1887.txt",7
"flaubert_bovary_1857.txt","hauptmann_bahnwaerter_1892.txt",6
"flaubert_bovary_1857.txt","strindberg_magd_1921.txt",5
"flaubert_bovary_1857.txt","wassermann_moloch_1902.txt",4
"flaubert_bovary_1857.txt","meyer_borgia_1891.txt",3
"flaubert_bovary_1857.txt","hesse_Rad_1906.txt",2
"flaubert_bovary_1857.txt","keyserling_beatemareile_1903.txt",1
"flaubert_schule_1870.txt","flaubert_bovary_1857.txt",10
"flaubert_schule_1870.txt","schubin_vollmondzauber01_1899.txt",9
"flaubert_schule_1870.txt","schubin_vollmondzauber02_1899.txt",8
"flaubert_schule_1870.txt","meyer_pescara_1887.txt",7
"flaubert_schule_1870.txt","schubin_etiquette_1887.txt",6
"flaubert_schule_1870.txt","strindberg_magd_1921.txt",5
"flaubert_schule_1870.txt","keyserling_beatemareile_1903.txt",4
"flaubert_schule_1870.txt","wassermann_moloch_1902.txt",3
"flaubert_schule_1870.txt","polenz_buettnerbauer_1895.txt",2
"flaubert_schule_1870.txt","meyer_borgia_1891.txt",1
"flaubert_salambo_1863.txt","doeblin_butterblume_1913.txt",10
"flaubert_salambo_1863.txt","flaubert_herodias_1877.txt",9
"flaubert_salambo_1863.txt","grillparzer_kloster_1827.txt",8
"flaubert_salambo_1863.txt","flaubert_legende_1877.txt",7
"flaubert_salambo_1863.txt","achleitner_tann_1897.txt",6
"flaubert_salambo_1863.txt","hauptmann_bahnwaerter_1892.txt",5
"flaubert_salambo_1863.txt","flaubert_schlichtes_1877.txt",4
"flaubert_salambo_1863.txt","wassermann_spiegel_1911.txt",3
"flaubert_salambo_1863.txt","meyer_borgia_1891.txt",2
"flaubert_salambo_1863.txt","meyer_monchs_1884.txt",1
"flaubert_november_1842.txt","fontane_reise_1894.txt",10
"flaubert_november_1842.txt","goethe_italiensche.txt",9
"flaubert_november_1842.txt","brodkafka_samuel_1912.txt",8
"flaubert_november_1842.txt","raabe_akten_1896.txt",7
"flaubert_november_1842.txt","raabe_stopfkuchen_1891.txt",6
"flaubert_november_1842.txt","grillparzer_spielmann_1847.txt",5
"flaubert_november_1842.txt","bonsels_indien_1916.txt",4
"flaubert_november_1842.txt","walser_kleine_1914.txt",3
"flaubert_november_1842.txt","dickens_copperfield_1111.txt",2
"flaubert_november_1842.txt","kafka_landarzt_1920.txt",1
"lasswitz_planeten01_1897.txt","heyking_erzaehlungen_1918.txt",10
"lasswitz_planeten01_1897.txt","kretzer_timpe_1888.txt",9
"lasswitz_planeten01_1897.txt","meissner_prinzessin_1882.txt",8
"lasswitz_planeten01_1897.txt","keller_sinngedicht_1882.txt",7
"lasswitz_planeten01_1897.txt","schnitzler_casanova_1918.txt",6
"lasswitz_planeten01_1897.txt","lasswitz_seife_1890.txt",5
"lasswitz_planeten01_1897.txt","storm_basch_1887.txt",4
"lasswitz_planeten01_1897.txt","hoffmann_zaches.txt",3
"lasswitz_planeten01_1897.txt","hoffmann_topf.txt",2
"lasswitz_planeten01_1897.txt","schubin_vollmondzauber01_1899.txt",1
"raabe_akten_1896.txt","raabe_stopfkuchen_1891.txt",10
"raabe_akten_1896.txt","fontane_reise_1894.txt",9
"raabe_akten_1896.txt","brodkafka_samuel_1912.txt",8
"raabe_akten_1896.txt","dickens_copperfield_1111.txt",7
"raabe_akten_1896.txt","kafka_landarzt_1920.txt",6
"raabe_akten_1896.txt","flaubert_november_1842.txt",5
"raabe_akten_1896.txt","spyri_heidilehr_1880.txt",4
"raabe_akten_1896.txt","andreas_fenitschka_1898.txt",3
"raabe_akten_1896.txt","goethe_werther.txt",2
"raabe_akten_1896.txt","fontane_wuthenow_1883.txt",1
"reventlow_dames_1913.txt","fontane_briest_1896.txt",10
"reventlow_dames_1913.txt","hesse_knulp_1915.txt",9
"reventlow_dames_1913.txt","andreas_fenitschka_1898.txt",8
"reventlow_dames_1913.txt","fontane_stechlin_1899.txt",7
"reventlow_dames_1913.txt","spyri_heidilehr_1880.txt",6
"reventlow_dames_1913.txt","walser_jakob_1909.txt",5
"reventlow_dames_1913.txt","fontane_irrungen_1888.txt",4
"reventlow_dames_1913.txt","goethe_werther.txt",3
"reventlow_dames_1913.txt","walser_geschwister_1907.txt",2
"reventlow_dames_1913.txt","may_winnetou_1893.txt",1
"schnitzler_casanova_1918.txt","keller_sinngedicht_1882.txt",10
"schnitzler_casanova_1918.txt","kretzer_timpe_1888.txt",9
"schnitzler_casanova_1918.txt","dickens_zwei_1859.txt",8
"schnitzler_casanova_1918.txt","mann_zauberberg_1924.txt",7
"schnitzler_casanova_1918.txt","storm_basch_1887.txt",6
"schnitzler_casanova_1918.txt","hoffmann_topf.txt",5
"schnitzler_casanova_1918.txt","heiberg_grevinde_1898.txt",4
"schnitzler_casanova_1918.txt","brod_beer_1912.txt",3
"schnitzler_casanova_1918.txt","lasswitz_planeten01_1897.txt",2
"schnitzler_casanova_1918.txt","meissner_prinzessin_1882.txt",1
"schnitzler_else_1924.txt","walser_jakob_1909.txt",10
"schnitzler_else_1924.txt","fontane_briest_1896.txt",9
"schnitzler_else_1924.txt","may_winnetou_1893.txt",8
"schnitzler_else_1924.txt","reventlow_dames_1913.txt",7
"schnitzler_else_1924.txt","fontane_stechlin_1899.txt",6
"schnitzler_else_1924.txt","hesse_knulp_1915.txt",5
"schnitzler_else_1924.txt","tolstoy_ehe_1921.txt",4
"schnitzler_else_1924.txt","fontane_irrungen_1888.txt",3
"schnitzler_else_1924.txt","andreas_fenitschka_1898.txt",2
"schnitzler_else_1924.txt","dickens_copperfield_1111.txt",1
"schnitzler_traumnovelle_1926.txt","tolstoy_herr_1916.txt",10
"schnitzler_traumnovelle_1926.txt","schreiner_halket_1898.txt",9
"schnitzler_traumnovelle_1926.txt","storm_riew_1885.txt",8
"schnitzler_traumnovelle_1926.txt","kraft_medizinmann_1896.txt",7
"schnitzler_traumnovelle_1926.txt","dickens_twist_1111.txt",6
"schnitzler_traumnovelle_1926.txt","hamsun_sklaven_1922.txt",5
"schnitzler_traumnovelle_1926.txt","heiberg_frau_1886.txt",4
"schnitzler_traumnovelle_1926.txt","dickens_zwei_1859.txt",3
"schnitzler_traumnovelle_1926.txt","storm_doppelgaenger_1887.txt",2
"schnitzler_traumnovelle_1926.txt","storm_schimmelreiter_1888.txt",1
"schnitzler_tanzerin_1905.txt","storm_doppelgaenger_1887.txt",10
"schnitzler_tanzerin_1905.txt","storm_riew_1885.txt",9
"schnitzler_tanzerin_1905.txt","hamsun_sklaven_1922.txt",8
"schnitzler_tanzerin_1905.txt","schnitzler_traumnovelle_1926.txt",7
"schnitzler_tanzerin_1905.txt","kafka_amerika_1925.txt",6
"schnitzler_tanzerin_1905.txt","tolstoy_herr_1916.txt",5
"schnitzler_tanzerin_1905.txt","may_wuste_1892.txt",4
"schnitzler_tanzerin_1905.txt","kafka_prozess_1925.txt",3
"schnitzler_tanzerin_1905.txt","musil_toerless.txt",2
"schnitzler_tanzerin_1905.txt","kraft_medizinmann_1896.txt",1
"hoffmann_zaches.txt","altenberg_prodromos_1906.txt",10
"hoffmann_zaches.txt","heyking_erzaehlungen_1918.txt",9
"hoffmann_zaches.txt","hoffmann_topf.txt",8
"hoffmann_zaches.txt","goethe_farbenlehre.txt",7
"hoffmann_zaches.txt","lasswitz_seife_1890.txt",6
"hoffmann_zaches.txt","lasswitz_planeten01_1897.txt",5
"hoffmann_zaches.txt","bonsels_himmelsvolk_1915.txt",4
"hoffmann_zaches.txt","keller_sinngedicht_1882.txt",3
"hoffmann_zaches.txt","fontane_wuthenow_1883.txt",2
"hoffmann_zaches.txt","musil_mann.txt",1
"hoffmann_topf.txt","keller_sinngedicht_1882.txt",10
"hoffmann_topf.txt","heyking_erzaehlungen_1918.txt",9
"hoffmann_topf.txt","schnitzler_casanova_1918.txt",8
"hoffmann_topf.txt","hoffmann_zaches.txt",7
"hoffmann_topf.txt","mann_zauberberg_1924.txt",6
"hoffmann_topf.txt","kretzer_timpe_1888.txt",5
"hoffmann_topf.txt","lasswitz_planeten01_1897.txt",4
"hoffmann_topf.txt","storm_basch_1887.txt",3
"hoffmann_topf.txt","eschstruth_katz_1886.txt",2
"hoffmann_topf.txt","schubin_vollmondzauber01_1899.txt",1
"hoffmann_nacht.txt","walser_Schlacht_1908.txt",10
"hoffmann_nacht.txt","raabe_odfeld_1889.txt",9
"hoffmann_nacht.txt","strindberg_inselbauern_1918.txt",8
"hoffmann_nacht.txt","kraft_medizinmann_1896.txt",7
"hoffmann_nacht.txt","meissner_prinzessin_1882.txt",6
"hoffmann_nacht.txt","tolstoy_herr_1916.txt",5
"hoffmann_nacht.txt","hesse_Rad_1906.txt",4
"hoffmann_nacht.txt","dickens_zwei_1859.txt",3
"hoffmann_nacht.txt","schubin_vollmondzauber02_1899.txt",2
"hoffmann_nacht.txt","schubin_etiquette_1887.txt",1
"heiberg_charaktere_1901.txt","sapper_pfaffling_1907.txt",10
"heiberg_charaktere_1901.txt","tolstoy_anna1_1920.txt",9
"heiberg_charaktere_1901.txt","sturza_geluebde_1905.txt",8
"heiberg_charaktere_1901.txt","sapper_dummerle_1905.txt",7
"heiberg_charaktere_1901.txt","bonsels_maja_1912.txt",6
"heiberg_charaktere_1901.txt","akunian_fluegel_1895.txt",5
"heiberg_charaktere_1901.txt","bierbaum_stilpe_1897.txt",4
"heiberg_charaktere_1901.txt","heiberg_todsunden_1891.txt",3
"heiberg_charaktere_1901.txt","goethe_lehr.txt",2
"heiberg_charaktere_1901.txt","dickens_weihnachts_1843.txt",1
"storm_doppelgaenger_1887.txt","schnitzler_tanzerin_1905.txt",10
"storm_doppelgaenger_1887.txt","storm_riew_1885.txt",9
"storm_doppelgaenger_1887.txt","schnitzler_traumnovelle_1926.txt",8
"storm_doppelgaenger_1887.txt","kafka_amerika_1925.txt",7
"storm_doppelgaenger_1887.txt","hamsun_sklaven_1922.txt",6
"storm_doppelgaenger_1887.txt","tolstoy_herr_1916.txt",5
"storm_doppelgaenger_1887.txt","schreiner_halket_1898.txt",4
"storm_doppelgaenger_1887.txt","kafka_verwandlung_1915.txt",3
"storm_doppelgaenger_1887.txt","musil_toerless.txt",2
"storm_doppelgaenger_1887.txt","kafka_prozess_1925.txt",1
