Source,Target,Type,Id,Label,timeset,Weight
grillparzer_kloster_1827_de,hoffmann_nacht_1817_de,Undirected,1713,,,110
grillparzer_kloster_1827_de,kleist_findling_1811_de,Undirected,1714,,,22
grillparzer_kloster_1827_de,kleist_zweikampf_1811_de,Undirected,1715,,,54
grillparzer_kloster_1827_de,mann_venedig_1913_de,Undirected,1716,,,36
grillparzer_kloster_1827_de,meissner_prinzessin_1882_de,Undirected,1717,,,40
grillparzer_kloster_1827_de,meyer_borgia_1891_de,Undirected,1718,,,18
grillparzer_spielmann_1847_de,hagenauer_muspilli_1900_de,Undirected,1722,,,2
grillparzer_spielmann_1847_de,hoffmann_nacht_1817_de,Undirected,1723,,,82
grillparzer_spielmann_1847_de,hoffmann_topf_1819_de,Undirected,1724,,,4
grillparzer_spielmann_1847_de,keller_sinngedicht_1882_de,Undirected,1725,,,52
grillparzer_spielmann_1847_de,stifter_nachsommer_1857_de,Undirected,1726,,,6
grillparzer_spielmann_1847_de,storm_basch_1887_de,Undirected,1727,,,4
grillparzer_spielmann_1847_de,storm_doppelgaenger_1887_de,Undirected,1728,,,12
hagenauer_muspilli_1900_de,hesse_rad_1906_de,Undirected,1735,,,6
hagenauer_muspilli_1900_de,kafka_landarzt_1920_de,Undirected,1736,,,2
hagenauer_muspilli_1900_de,musil_haus_1908_de,Undirected,1737,,,14
hagenauer_muspilli_1900_de,musil_toerless_1906_de,Undirected,1738,,,6
hagenauer_muspilli_1900_de,tolstoy_romanehe_1921_ru,Undirected,1739,,,40
hamsun_sklaven_1922_sca,hamsun_weiber_1922_sca,Undirected,1743,,,60
hamsun_sklaven_1922_sca,schnitzler_tanzerin_1905_de,Undirected,1744,,,10
hamsun_sklaven_1922_sca,spyri_heidilehr_1880_de,Undirected,1745,,,2
hamsun_sklaven_1922_sca,strindberg_inselbauern_1918_sca,Undirected,1746,,,112
hamsun_weiber_1922_sca,hesse_knulp_1915_de,Undirected,1749,,,56
hamsun_weiber_1922_sca,kafka_prozess_1925_de,Undirected,1750,,,2
hamsun_weiber_1922_sca,kafka_schloss_1925_de,Undirected,1751,,,2
hamsun_weiber_1922_sca,reventlow_dames_1913_de,Undirected,1752,,,10
hamsun_weiber_1922_sca,sapper_dummerle_1905_de,Undirected,1753,,,120
hamsun_weiber_1922_sca,sapper_pfaffling_1907_de,Undirected,1754,,,52
hamsun_weiber_1922_sca,schnitzler_else_1924_de,Undirected,1755,,,6
hamsun_weiber_1922_sca,strindberg_magd_1921_sca,Undirected,1756,,,14
hamsun_weiber_1922_sca,walser_gehuelfe_1908_de,Undirected,1757,,,4
hauptmann_bahnwaerter_1892_de,hesse_rad_1906_de,Undirected,1763,,,10
hauptmann_bahnwaerter_1892_de,keller_sinngedicht_1882_de,Undirected,1764,,,4
hauptmann_bahnwaerter_1892_de,kretzer_timpe_1888_de,Undirected,1765,,,80
hauptmann_bahnwaerter_1892_de,mann_venedig_1913_de,Undirected,1766,,,52
hauptmann_bahnwaerter_1892_de,musil_haus_1908_de,Undirected,1767,,,44
hauptmann_bahnwaerter_1892_de,polenz_buettnerbauer_1895_de,Undirected,1768,,,4
hauptmann_bahnwaerter_1892_de,schnitzler_casanova_1918_de,Undirected,1769,,,2
hauptmann_bahnwaerter_1892_de,schnitzler_traumnovelle_1926_de,Undirected,1770,,,4
hauptmann_bahnwaerter_1892_de,tolstoy_herrknecht_1916_ru,Undirected,1771,,,24
hauptmann_bahnwaerter_1892_de,wassermann_moloch_1902_de,Undirected,1772,,,10
heiberg_charaktere_1901_de,heiberg_frau_1886_de,Undirected,1775,,,82
heiberg_charaktere_1901_de,heiberg_grevinde_1898_de,Undirected,1776,,,198
heiberg_charaktere_1901_de,heiberg_todsunden_1891_de,Undirected,1777,,,216
heiberg_charaktere_1901_de,sturza_geluebde_1905_de,Undirected,1778,,,14
heiberg_charaktere_1901_de,tolstoy_anna_1920_ru,Undirected,1779,,,8
heiberg_frau_1886_de,heiberg_grevinde_1898_de,Undirected,1781,,,130
heiberg_frau_1886_de,heiberg_todsunden_1891_de,Undirected,1782,,,152
heiberg_frau_1886_de,mann_tristan_1903_de,Undirected,1783,,,10
heiberg_frau_1886_de,sturza_geluebde_1905_de,Undirected,1784,,,8
heiberg_frau_1886_de,tolstoy_anna_1920_ru,Undirected,1785,,,22
heiberg_grevinde_1898_de,heiberg_todsunden_1891_de,Undirected,1789,,,182
heiberg_todsunden_1891_de,sturza_geluebde_1905_de,Undirected,1793,,,2
hesse_knulp_1915_de,hesse_rad_1906_de,Undirected,1800,,,210
hesse_knulp_1915_de,kafka_urteil_1913_de,Undirected,1801,,,6
hesse_knulp_1915_de,sapper_dummerle_1905_de,Undirected,1802,,,64
hesse_knulp_1915_de,schnitzler_tanzerin_1905_de,Undirected,1803,,,40
hesse_knulp_1915_de,spyri_heidibrauchen_1881_de,Undirected,1804,,,30
hesse_knulp_1915_de,spyri_heidilehr_1880_de,Undirected,1805,,,14
hesse_rad_1906_de,kraft_medizinmann_1896_de,Undirected,1812,,,8
hesse_rad_1906_de,mann_tonio_1903_de,Undirected,1813,,,16
hesse_rad_1906_de,mann_venedig_1913_de,Undirected,1814,,,4
hesse_rad_1906_de,mann_zauberberg_1924_de,Undirected,1815,,,14
hesse_rad_1906_de,stifter_studienhaidedorf_1840_de,Undirected,1816,,,14
hesse_rad_1906_de,storm_basch_1887_de,Undirected,1817,,,26
hesse_rad_1906_de,strindberg_inselbauern_1918_sca,Undirected,1818,,,2
hesse_rad_1906_de,strindberg_magd_1921_sca,Undirected,1819,,,54
hesse_rad_1906_de,tolstoy_herrknecht_1916_ru,Undirected,1820,,,6
heyking_erzaehlungen_1918_de,preuschen_yoshiwara_1920_de,Undirected,1822,,,150
heyking_erzaehlungen_1918_de,sapper_kriegsbuchlein_1914_de,Undirected,1823,,,14
heyking_erzaehlungen_1918_de,stifter_buntesteine_1853_de,Undirected,1824,,,72
heyking_erzaehlungen_1918_de,stifter_nachsommer_1857_de,Undirected,1825,,,80
heyking_erzaehlungen_1918_de,stifter_studienhaidedorf_1840_de,Undirected,1826,,,62
heyking_erzaehlungen_1918_de,walser_schlacht_1908_de,Undirected,1827,,,80
hoffmann_nacht_1817_de,hoffmann_topf_1819_de,Undirected,1832,,,236
hoffmann_nacht_1817_de,hoffmann_zaches_1819_de,Undirected,1833,,,200
hoffmann_nacht_1817_de,meissner_prinzessin_1882_de,Undirected,1834,,,2
hoffmann_nacht_1817_de,meyer_borgia_1891_de,Undirected,1835,,,6
hoffmann_topf_1819_de,hoffmann_zaches_1819_de,Undirected,1840,,,164
holz_hamlet_1889_de,raabe_odfeld_1889_de,Undirected,1849,,,4
holz_hamlet_1889_de,spyri_heidibrauchen_1881_de,Undirected,1850,,,6
holz_hamlet_1889_de,storm_basch_1887_de,Undirected,1851,,,108
holz_hamlet_1889_de,storm_doppelgaenger_1887_de,Undirected,1852,,,10
holz_hamlet_1889_de,storm_riew_1885_de,Undirected,1853,,,2
holz_hamlet_1889_de,storm_schimmelreiter_1888_de,Undirected,1854,,,4
kafka_amerika_1925_de,kafka_betrachtung_1912_de,Undirected,1855,,,28
kafka_amerika_1925_de,kafka_prozess_1925_de,Undirected,1856,,,214
kafka_amerika_1925_de,kafka_schloss_1925_de,Undirected,1857,,,146
kafka_amerika_1925_de,kafka_strafkolonie_1919_de,Undirected,1858,,,82
kafka_amerika_1925_de,kafka_urteil_1913_de,Undirected,1859,,,38
kafka_amerika_1925_de,kafka_verwandlung_1915_de,Undirected,1860,,,158
kafka_bau_1928_de,kafka_betrachtung_1912_de,Undirected,1864,,,4
kafka_bau_1928_de,kafka_hungerkünstler_1924_de,Undirected,1865,,,226
kafka_bau_1928_de,kafka_landarzt_1920_de,Undirected,1866,,,148
kafka_bau_1928_de,kafka_prozess_1925_de,Undirected,1867,,,8
kafka_bau_1928_de,kafka_schloss_1925_de,Undirected,1868,,,88
kafka_bau_1928_de,reventlow_dames_1913_de,Undirected,1869,,,2
kafka_bau_1928_de,schnitzler_else_1924_de,Undirected,1870,,,2
kafka_bau_1928_de,walser_geschwister_1907_de,Undirected,1871,,,2
kafka_betrachtung_1912_de,kafka_landarzt_1920_de,Undirected,1876,,,102
kafka_betrachtung_1912_de,kafka_prozess_1925_de,Undirected,1877,,,6
kafka_betrachtung_1912_de,lasswitz_seife_1890_de,Undirected,1878,,,4
kafka_betrachtung_1912_de,schnitzler_else_1924_de,Undirected,1879,,,74
kafka_betrachtung_1912_de,walser_geschwister_1907_de,Undirected,1880,,,2
kafka_hungerkünstler_1924_de,kafka_landarzt_1920_de,Undirected,1885,,,56
kafka_hungerkünstler_1924_de,kafka_prozess_1925_de,Undirected,1886,,,12
kafka_hungerkünstler_1924_de,kafka_schloss_1925_de,Undirected,1887,,,142
kafka_hungerkünstler_1924_de,musil_mann1_1930_de,Undirected,1888,,,6
kafka_hungerkünstler_1924_de,musil_mann3_1930_de,Undirected,1889,,,24
kafka_kuebelreiter_1917_de,kafka_landarzt_1920_de,Undirected,1894,,,4
kafka_kuebelreiter_1917_de,kleist_bettelweib_1810_de,Undirected,1895,,,26
kafka_kuebelreiter_1917_de,lasswitz_seife_1890_de,Undirected,1896,,,2
kafka_kuebelreiter_1917_de,schnitzler_else_1924_de,Undirected,1897,,,20
kafka_landarzt_1920_de,kafka_schloss_1925_de,Undirected,1904,,,42
kafka_landarzt_1920_de,kafka_strafkolonie_1919_de,Undirected,1905,,,12
kafka_prozess_1925_de,kafka_schloss_1925_de,Undirected,1913,,,224
kafka_prozess_1925_de,kafka_strafkolonie_1919_de,Undirected,1914,,,160
kafka_prozess_1925_de,kafka_urteil_1913_de,Undirected,1915,,,78
kafka_prozess_1925_de,kafka_verwandlung_1915_de,Undirected,1916,,,72
kafka_prozess_1925_de,schreiner_halket_1898_de,Undirected,1917,,,2
kafka_schloss_1925_de,kafka_strafkolonie_1919_de,Undirected,1926,,,22
kafka_schloss_1925_de,kafka_urteil_1913_de,Undirected,1927,,,62
kafka_schloss_1925_de,kafka_verwandlung_1915_de,Undirected,1928,,,28
kafka_schloss_1925_de,reventlow_dames_1913_de,Undirected,1929,,,8
kafka_strafkolonie_1919_de,kafka_verwandlung_1915_de,Undirected,1934,,,28
kafka_strafkolonie_1919_de,lasswitz_planeten01_1897_de,Undirected,1935,,,12
kafka_urteil_1913_de,kafka_verwandlung_1915_de,Undirected,1940,,,50
kafka_urteil_1913_de,raabe_akten_1896_de,Undirected,1941,,,2
kafka_urteil_1913_de,sapper_vater_1915_de,Undirected,1942,,,4
kafka_verwandlung_1915_de,schnitzler_casanova_1918_de,Undirected,1950,,,4
kafka_verwandlung_1915_de,tolstoy_herrknecht_1916_ru,Undirected,1951,,,2
keller_sinngedicht_1882_de,kleist_caecilie_1810_de,Undirected,1960,,,8
keller_sinngedicht_1882_de,kretzer_timpe_1888_de,Undirected,1961,,,16
keller_sinngedicht_1882_de,stifter_nachsommer_1857_de,Undirected,1962,,,28
keller_sinngedicht_1882_de,wassermann_spiegel_1911_de,Undirected,1963,,,2
keyserling_beatemareile_1903_de,preuschen_yoshiwara_1920_de,Undirected,1969,,,36
keyserling_beatemareile_1903_de,schubin_vollmondzauber02_1899_de,Undirected,1970,,,14
keyserling_beatemareile_1903_de,storm_riew_1885_de,Undirected,1971,,,74
keyserling_beatemareile_1903_de,wassermann_moloch_1902_de,Undirected,1972,,,4
kleist_bettelweib_1810_de,kleist_caecilie_1810_de,Undirected,1974,,,48
kleist_bettelweib_1810_de,kleist_domingo_1811_de,Undirected,1975,,,4
kleist_bettelweib_1810_de,kleist_findling_1811_de,Undirected,1976,,,30
kleist_bettelweib_1810_de,kleist_kolhaas_1810_de,Undirected,1977,,,100
kleist_bettelweib_1810_de,kleist_zweikampf_1811_de,Undirected,1978,,,58
kleist_caecilie_1810_de,kleist_domingo_1811_de,Undirected,1981,,,40
kleist_caecilie_1810_de,kleist_erdbeben_1810_de,Undirected,1982,,,2
kleist_caecilie_1810_de,kleist_findling_1811_de,Undirected,1983,,,2
kleist_caecilie_1810_de,kleist_kolhaas_1810_de,Undirected,1984,,,86
kleist_caecilie_1810_de,kleist_zweikampf_1811_de,Undirected,1985,,,134
kleist_caecilie_1810_de,lasswitz_planeten01_1897_de,Undirected,1986,,,4
kleist_domingo_1811_de,kleist_erdbeben_1810_de,Undirected,1989,,,14
kleist_domingo_1811_de,kleist_findling_1811_de,Undirected,1990,,,56
kleist_domingo_1811_de,kleist_kolhaas_1810_de,Undirected,1991,,,194
kleist_domingo_1811_de,kleist_marquise_1808_de,Undirected,1992,,,168
kleist_domingo_1811_de,kleist_zweikampf_1811_de,Undirected,1993,,,118
kleist_domingo_1811_de,meissner_prinzessin_1882_de,Undirected,1994,,,4
kleist_domingo_1811_de,meyer_borgia_1891_de,Undirected,1995,,,2
kleist_erdbeben_1810_de,kleist_findling_1811_de,Undirected,1998,,,54
kleist_erdbeben_1810_de,kleist_kolhaas_1810_de,Undirected,1999,,,82
kleist_erdbeben_1810_de,kleist_marquise_1808_de,Undirected,2000,,,126
kleist_findling_1811_de,kleist_kolhaas_1810_de,Undirected,2006,,,130
kleist_findling_1811_de,kleist_zweikampf_1811_de,Undirected,2007,,,82
kleist_findling_1811_de,polenz_buettnerbauer_1895_de,Undirected,2008,,,2
kleist_kolhaas_1810_de,kleist_marquise_1808_de,Undirected,2014,,,180
kleist_kolhaas_1810_de,kleist_zweikampf_1811_de,Undirected,2015,,,198
kleist_kolhaas_1810_de,mann_zauberberg_1924_de,Undirected,2016,,,2
kleist_kolhaas_1810_de,schnitzler_casanova_1918_de,Undirected,2017,,,4
kleist_marquise_1808_de,kleist_zweikampf_1811_de,Undirected,2022,,,14
kleist_marquise_1808_de,tolstoy_anna_1920_ru,Undirected,2023,,,2
kleist_zweikampf_1811_de,meissner_prinzessin_1882_de,Undirected,2031,,,6
kraft_medizinmann_1896_de,may_kurdistan_1892_de,Undirected,2034,,,6
kraft_medizinmann_1896_de,may_winnetou_1893_de,Undirected,2035,,,30
kraft_medizinmann_1896_de,may_wuste_1892_de,Undirected,2036,,,76
kraft_medizinmann_1896_de,sapper_kriegsbuchlein_1914_de,Undirected,2037,,,36
kraft_medizinmann_1896_de,schreiner_halket_1898_de,Undirected,2038,,,48
kraft_medizinmann_1896_de,stifter_buntesteine_1853_de,Undirected,2039,,,2
kraft_medizinmann_1896_de,storm_basch_1887_de,Undirected,2040,,,6
kraft_medizinmann_1896_de,storm_doppelgaenger_1887_de,Undirected,2041,,,2
kraft_medizinmann_1896_de,storm_riew_1885_de,Undirected,2042,,,4
kretzer_timpe_1888_de,polenz_buettnerbauer_1895_de,Undirected,2047,,,204
kretzer_timpe_1888_de,storm_basch_1887_de,Undirected,2048,,,6
kretzer_timpe_1888_de,strindberg_magd_1921_sca,Undirected,2049,,,16
lasswitz_planeten01_1897_de,lasswitz_planeten02_1897_de,Undirected,2054,,,240
lasswitz_planeten01_1897_de,lasswitz_seife_1890_de,Undirected,2055,,,192
lasswitz_planeten01_1897_de,may_winnetou_1893_de,Undirected,2056,,,42
lasswitz_planeten02_1897_de,lasswitz_seife_1890_de,Undirected,2060,,,64
lasswitz_planeten02_1897_de,meissner_prinzessin_1882_de,Undirected,2061,,,2
lasswitz_planeten02_1897_de,strindberg_inselbauern_1918_sca,Undirected,2062,,,2
lasswitz_seife_1890_de,musil_mann3_1930_de,Undirected,2075,,,4
mann_tonio_1903_de,mann_tristan_1903_de,Undirected,2078,,,226
mann_tonio_1903_de,mann_venedig_1913_de,Undirected,2079,,,106
mann_tonio_1903_de,mann_zauberberg_1924_de,Undirected,2080,,,96
mann_tristan_1903_de,mann_venedig_1913_de,Undirected,2084,,,48
mann_tristan_1903_de,mann_zauberberg_1924_de,Undirected,2085,,,62
mann_venedig_1913_de,mann_zauberberg_1924_de,Undirected,2094,,,122
mann_venedig_1913_de,meyer_borgia_1891_de,Undirected,2095,,,2
mann_venedig_1913_de,polenz_buettnerbauer_1895_de,Undirected,2096,,,6
mann_venedig_1913_de,schnitzler_casanova_1918_de,Undirected,2097,,,54
mann_venedig_1913_de,wassermann_spiegel_1911_de,Undirected,2098,,,162
mann_venedig_1913_de,wassermann_vierzig_1913_de,Undirected,2099,,,2
mann_zauberberg_1924_de,musil_mann1_1930_de,Undirected,2105,,,62
mann_zauberberg_1924_de,musil_mann3_1930_de,Undirected,2106,,,20
mann_zauberberg_1924_de,polenz_buettnerbauer_1895_de,Undirected,2107,,,8
may_kurdistan_1892_de,may_winnetou_1893_de,Undirected,2109,,,200
may_kurdistan_1892_de,may_wuste_1892_de,Undirected,2110,,,240
may_kurdistan_1892_de,meissner_prinzessin_1882_de,Undirected,2111,,,64
may_kurdistan_1892_de,meyer_pescara_1887_de,Undirected,2112,,,6
may_kurdistan_1892_de,schnitzler_else_1924_de,Undirected,2113,,,4
may_kurdistan_1892_de,schreiner_halket_1898_de,Undirected,2114,,,64
may_kurdistan_1892_de,walser_jakob_1909_de,Undirected,2115,,,2
may_winnetou_1893_de,may_wuste_1892_de,Undirected,2120,,,160
may_winnetou_1893_de,meissner_prinzessin_1882_de,Undirected,2121,,,28
may_winnetou_1893_de,schnitzler_else_1924_de,Undirected,2122,,,6
may_winnetou_1893_de,schreiner_halket_1898_de,Undirected,2123,,,122
may_wuste_1892_de,meissner_prinzessin_1882_de,Undirected,2127,,,64
may_wuste_1892_de,meyer_pescara_1887_de,Undirected,2128,,,20
may_wuste_1892_de,schreiner_halket_1898_de,Undirected,2129,,,54
may_wuste_1892_de,stifter_nachsommer_1857_de,Undirected,2130,,,4
may_wuste_1892_de,walser_jakob_1909_de,Undirected,2131,,,2
meissner_prinzessin_1882_de,meyer_borgia_1891_de,Undirected,2142,,,10
meissner_prinzessin_1882_de,meyer_pescara_1887_de,Undirected,2143,,,28
meissner_prinzessin_1882_de,stifter_nachsommer_1857_de,Undirected,2144,,,10
meyer_borgia_1891_de,meyer_monchs_1884_de,Undirected,2150,,,138
meyer_borgia_1891_de,meyer_pescara_1887_de,Undirected,2151,,,196
meyer_borgia_1891_de,meyer_richterin_1885_de,Undirected,2152,,,88
meyer_borgia_1891_de,schubin_etiquette_1887_de,Undirected,2153,,,2
meyer_borgia_1891_de,wassermann_spiegel_1911_de,Undirected,2154,,,10
meyer_monchs_1884_de,meyer_pescara_1887_de,Undirected,2156,,,240
meyer_monchs_1884_de,meyer_richterin_1885_de,Undirected,2157,,,180
meyer_monchs_1884_de,schubin_etiquette_1887_de,Undirected,2158,,,4
meyer_pescara_1887_de,meyer_richterin_1885_de,Undirected,2165,,,116
meyer_pescara_1887_de,schubin_etiquette_1887_de,Undirected,2166,,,8
musil_haus_1908_de,musil_mann1_1930_de,Undirected,2176,,,4
musil_haus_1908_de,musil_toerless_1906_de,Undirected,2177,,,120
musil_haus_1908_de,preuschen_yoshiwara_1920_de,Undirected,2178,,,2
musil_haus_1908_de,walser_schlacht_1908_de,Undirected,2179,,,20
musil_haus_1908_de,wassermann_vierzig_1913_de,Undirected,2180,,,6
musil_mann1_1930_de,musil_mann2_1930_de,Undirected,2186,,,220
musil_mann1_1930_de,musil_mann3_1930_de,Undirected,2187,,,160
musil_mann1_1930_de,musil_toerless_1906_de,Undirected,2188,,,116
musil_mann1_1930_de,strindberg_magd_1921_sca,Undirected,2189,,,28
musil_mann1_1930_de,walser_gehuelfe_1908_de,Undirected,2190,,,8
musil_mann1_1930_de,walser_schlacht_1908_de,Undirected,2191,,,2
musil_mann2_1930_de,musil_mann3_1930_de,Undirected,2195,,,220
musil_mann2_1930_de,musil_toerless_1906_de,Undirected,2196,,,132
musil_mann3_1930_de,musil_toerless_1906_de,Undirected,2204,,,98
musil_mann3_1930_de,reventlow_dames_1913_de,Undirected,2205,,,12
musil_toerless_1906_de,schnitzler_traumnovelle_1926_de,Undirected,2213,,,2
musil_toerless_1906_de,tolstoy_anna_1920_ru,Undirected,2214,,,4
polenz_buettnerbauer_1895_de,strindberg_inselbauern_1918_sca,Undirected,2222,,,154
polenz_buettnerbauer_1895_de,strindberg_magd_1921_sca,Undirected,2223,,,14
raabe_akten_1896_de,raabe_odfeld_1889_de,Undirected,2233,,,162
raabe_akten_1896_de,raabe_stopfkuchen_1891_de,Undirected,2234,,,240
raabe_odfeld_1889_de,raabe_stopfkuchen_1891_de,Undirected,2238,,,198
reventlow_dames_1913_de,schnitzler_else_1924_de,Undirected,2252,,,2
reventlow_dames_1913_de,walser_jakob_1909_de,Undirected,2253,,,60
sapper_dummerle_1905_de,sapper_kriegsbuchlein_1914_de,Undirected,2259,,,116
sapper_dummerle_1905_de,sapper_pfaffling_1907_de,Undirected,2260,,,240
sapper_dummerle_1905_de,sapper_vater_1915_de,Undirected,2261,,,200
sapper_dummerle_1905_de,schnitzler_tanzerin_1905_de,Undirected,2262,,,6
sapper_dummerle_1905_de,spyri_heidibrauchen_1881_de,Undirected,2263,,,76
sapper_dummerle_1905_de,spyri_heidilehr_1880_de,Undirected,2264,,,80
sapper_kriegsbuchlein_1914_de,sapper_pfaffling_1907_de,Undirected,2268,,,194
sapper_kriegsbuchlein_1914_de,sapper_vater_1915_de,Undirected,2269,,,92
sapper_kriegsbuchlein_1914_de,stifter_buntesteine_1853_de,Undirected,2270,,,4
sapper_pfaffling_1907_de,sapper_vater_1915_de,Undirected,2274,,,114
sapper_pfaffling_1907_de,spyri_heidibrauchen_1881_de,Undirected,2275,,,30
sapper_pfaffling_1907_de,spyri_heidilehr_1880_de,Undirected,2276,,,26
sapper_vater_1915_de,schnitzler_tanzerin_1905_de,Undirected,2282,,,2
schnitzler_casanova_1918_de,schnitzler_tanzerin_1905_de,Undirected,2289,,,80
schnitzler_casanova_1918_de,schnitzler_traumnovelle_1926_de,Undirected,2290,,,240
schnitzler_casanova_1918_de,wassermann_vierzig_1913_de,Undirected,2291,,,6
schnitzler_else_1924_de,sturza_geluebde_1905_de,Undirected,2305,,,4
schnitzler_else_1924_de,walser_jakob_1909_de,Undirected,2306,,,202
schnitzler_tanzerin_1905_de,schnitzler_traumnovelle_1926_de,Undirected,2314,,,174
schnitzler_tanzerin_1905_de,storm_doppelgaenger_1887_de,Undirected,2315,,,4
schnitzler_traumnovelle_1926_de,wassermann_moloch_1902_de,Undirected,2321,,,70
schubin_etiquette_1887_de,schubin_vollmondzauber01_1899_de,Undirected,2337,,,102
schubin_etiquette_1887_de,schubin_vollmondzauber02_1899_de,Undirected,2338,,,76
schubin_vollmondzauber01_1899_de,schubin_vollmondzauber02_1899_de,Undirected,2344,,,240
schubin_vollmondzauber02_1899_de,strindberg_inselbauern_1918_sca,Undirected,2352,,,2
schubin_vollmondzauber02_1899_de,wassermann_moloch_1902_de,Undirected,2353,,,2
spyri_heidibrauchen_1881_de,spyri_heidilehr_1880_de,Undirected,2358,,,240
spyri_heidibrauchen_1881_de,tolstoy_herrknecht_1916_ru,Undirected,2359,,,2
spyri_heidilehr_1880_de,tolstoy_herrknecht_1916_ru,Undirected,2365,,,24
stifter_buntesteine_1853_de,stifter_nachsommer_1857_de,Undirected,2370,,,240
stifter_buntesteine_1853_de,stifter_studienhaidedorf_1840_de,Undirected,2371,,,198
stifter_buntesteine_1853_de,strindberg_magd_1921_sca,Undirected,2372,,,12
stifter_nachsommer_1857_de,stifter_studienhaidedorf_1840_de,Undirected,2383,,,90
stifter_studienhaidedorf_1840_de,storm_schimmelreiter_1888_de,Undirected,2389,,,2
stifter_studienhaidedorf_1840_de,walser_prosastücke_1917_de,Undirected,2390,,,2
storm_basch_1887_de,storm_doppelgaenger_1887_de,Undirected,2396,,,100
storm_basch_1887_de,storm_riew_1885_de,Undirected,2397,,,128
storm_basch_1887_de,storm_schimmelreiter_1888_de,Undirected,2398,,,146
storm_basch_1887_de,tolstoy_herrknecht_1916_ru,Undirected,2399,,,10
storm_doppelgaenger_1887_de,storm_riew_1885_de,Undirected,2405,,,220
storm_doppelgaenger_1887_de,storm_schimmelreiter_1888_de,Undirected,2406,,,146
storm_doppelgaenger_1887_de,tolstoy_herrknecht_1916_ru,Undirected,2407,,,2
storm_riew_1885_de,storm_schimmelreiter_1888_de,Undirected,2414,,,220
storm_schimmelreiter_1888_de,strindberg_inselbauern_1918_sca,Undirected,2420,,,8
storm_schimmelreiter_1888_de,tolstoy_herrknecht_1916_ru,Undirected,2421,,,84
strindberg_inselbauern_1918_sca,strindberg_magd_1921_sca,Undirected,2431,,,240
strindberg_inselbauern_1918_sca,tolstoy_herrknecht_1916_ru,Undirected,2432,,,84
strindberg_magd_1921_sca,wassermann_spiegel_1911_de,Undirected,2440,,,18
strindberg_magd_1921_sca,wassermann_vierzig_1913_de,Undirected,2441,,,2
sturza_geluebde_1905_de,tolstoy_romanehe_1921_ru,Undirected,2453,,,8
sturza_geluebde_1905_de,walser_jakob_1909_de,Undirected,2454,,,80
tolstoy_anna_1920_ru,tolstoy_romanehe_1921_ru,Undirected,2464,,,132
walser_gehuelfe_1908_de,walser_geschwister_1907_de,Undirected,2484,,,182
walser_gehuelfe_1908_de,walser_jakob_1909_de,Undirected,2485,,,100
walser_gehuelfe_1908_de,walser_prosastücke_1917_de,Undirected,2486,,,8
walser_gehuelfe_1908_de,walser_schlacht_1908_de,Undirected,2487,,,18
walser_gehuelfe_1908_de,walser_spaziergang_1917_de,Undirected,2488,,,32
walser_geschwister_1907_de,walser_jakob_1909_de,Undirected,2492,,,226
walser_geschwister_1907_de,walser_kleine_1914_de,Undirected,2493,,,156
walser_geschwister_1907_de,walser_prosastücke_1917_de,Undirected,2494,,,30
walser_geschwister_1907_de,walser_spaziergang_1917_de,Undirected,2495,,,2
walser_jakob_1909_de,walser_kleine_1914_de,Undirected,2512,,,12
walser_jakob_1909_de,walser_spaziergang_1917_de,Undirected,2513,,,62
walser_kleine_1914_de,walser_prosastücke_1917_de,Undirected,2520,,,146
walser_kleine_1914_de,walser_schlacht_1908_de,Undirected,2521,,,8
walser_kleine_1914_de,walser_spaziergang_1917_de,Undirected,2522,,,140
walser_prosastücke_1917_de,walser_spaziergang_1917_de,Undirected,2527,,,230
walser_schlacht_1908_de,wassermann_spiegel_1911_de,Undirected,2536,,,12
wassermann_moloch_1902_de,wassermann_spiegel_1911_de,Undirected,2550,,,28
wassermann_moloch_1902_de,wassermann_vierzig_1913_de,Undirected,2551,,,186
wassermann_spiegel_1911_de,wassermann_vierzig_1913_de,Undirected,2566,,,240
